Passive_Agent_Net_Worth,	 Passive_Agent_Shares,	active_0Net_Worth,	 active_0Shares,	 active_1Net_Worth,	 active_1Shares,	 active_2Net_Worth,	 active_2Shares,	 active_3Net_Worth,	 active_3Shares,	 active_4Net_Worth,	 active_4Shares,	 active_5Net_Worth,	 active_5Shares,	 active_6Net_Worth,	 active_6Shares,	 active_7Net_Worth,	 active_7Shares,	 active_8Net_Worth,	 active_8Shares,	 active_9Net_Worth,	 active_9Shares,	 active_10Net_Worth,	 active_10Shares,	 active_11Net_Worth,	 active_11Shares,	 active_12Net_Worth,	 active_12Shares,	 active_13Net_Worth,	 active_13Shares,	 active_14Net_Worth,	 active_14Shares,	 active_15Net_Worth,	 active_15Shares,	 active_16Net_Worth,	 active_16Shares,	 active_17Net_Worth,	 active_17Shares,	 active_18Net_Worth,	 active_18Shares,	 active_19Net_Worth,	 active_19Shares,	 
113212.51776257124,	 56,	 111405.98510039628,	 55,	 111629.34795763643,	 55,	 112435.91940728085,	 55,	 113160.06899783008,	 56,	 113090.79850642159,	 56,	 113540.63525570444,	 56,	 116234.38648657297,	 57,	 109430.1704964293,	 54,	 113209.10017661355,	 56,	 112642.07837079544,	 56,	 113647.83302062748,	 56,	 113316.7147260458,	 56,	 111631.33109786104,	 55,	 112618.7893157122,	 56,	 112851.41324071524,	 56,	 112531.8384283653,	 55,	 113409.78282886952,	 56,	 110991.07949734005,	 55,	 109800.17053734562,	 54,	 108814.40170643604,	 54,	 
113029.31457836209,	 56,	 111302.96213267194,	 55,	 110967.98794446074,	 55,	 113141.49611108257,	 55,	 113714.27880938652,	 56,	 113492.75033932042,	 56,	 114026.51152908891,	 56,	 116948.8555380195,	 57,	 108576.14101964132,	 54,	 113688.52064694009,	 56,	 112152.41845296847,	 56,	 113143.06891379842,	 56,	 112786.50040636909,	 56,	 110728.7935879532,	 55,	 112352.21191328144,	 56,	 113527.51364086225,	 56,	 112268.93630699281,	 55,	 113809.05930009297,	 56,	 111383.46980339003,	 55,	 109608.83441361898,	 54,	 109221.02176217118,	 54,	 
114305.37067610012,	 56,	 113104.8237325663,	 55,	 112487.79283138504,	 55,	 113344.89820439798,	 55,	 114664.11816393567,	 56,	 114413.85974370706,	 56,	 114420.98518079823,	 56,	 117529.20399240799,	 57,	 110674.18064234806,	 54,	 114531.64103091441,	 56,	 114267.64991198796,	 56,	 114770.62317461881,	 56,	 115131.73309604803,	 56,	 112818.9338663364,	 55,	 113683.98824962057,	 56,	 114395.64454835019,	 56,	 113765.09990714147,	 55,	 114936.91020216384,	 56,	 112075.98999705684,	 55,	 110945.31477702194,	 54,	 110399.05306392559,	 54,	 
116343.43878649594,	 56,	 114024.09260538031,	 55,	 114615.18020719911,	 55,	 114559.75588297524,	 55,	 115856.85516072682,	 56,	 115095.73192418834,	 56,	 115287.67340124963,	 56,	 118492.00812032062,	 57,	 111474.26728916237,	 54,	 115399.58114104366,	 56,	 115226.41418276375,	 56,	 115922.46204590624,	 56,	 116645.93997195481,	 56,	 113690.98604168306,	 55,	 114639.60858835759,	 56,	 115333.32048002016,	 56,	 114986.57464206155,	 55,	 115670.22875647151,	 56,	 113871.77214970387,	 55,	 112477.07040289871,	 54,	 111940.69832745458,	 54,	 
114987.74758792805,	 56,	 113084.76546581478,	 55,	 113244.83657194955,	 55,	 114232.91841452435,	 55,	 114909.69341487698,	 56,	 114749.24772308746,	 56,	 115183.72001274537,	 56,	 118092.99456374129,	 57,	 111140.59903461447,	 54,	 114880.42559494308,	 56,	 114466.36182724343,	 56,	 115385.22126729805,	 56,	 115127.78895651951,	 56,	 113355.73882427512,	 55,	 114352.8039541393,	 56,	 114635.09513104294,	 56,	 114255.91287443496,	 55,	 115109.41825050913,	 56,	 112680.31038796729,	 55,	 111390.6686472215,	 54,	 110488.61140195107,	 54,	 
112950.32767006599,	 56,	 111076.89860033405,	 55,	 111246.24307914612,	 55,	 112231.7238304987,	 55,	 112875.7532927729,	 56,	 112717.75293059582,	 56,	 113155.3425263199,	 56,	 116017.73429144762,	 57,	 109173.46160010931,	 54,	 112848.11663763029,	 56,	 112432.68809986423,	 56,	 113351.99269506443,	 56,	 113089.86949096608,	 56,	 111362.78670607593,	 55,	 112322.08331823496,	 56,	 112600.23756973707,	 56,	 112259.34460702543,	 55,	 113070.44613391967,	 56,	 110679.04931577489,	 55,	 109433.65871749111,	 54,	 108518.72444513049,	 54,	 
113487.96682690387,	 56,	 111290.99392031158,	 55,	 111827.96284945888,	 55,	 112746.92510116828,	 55,	 113215.34796542078,	 56,	 113541.45327012708,	 56,	 113392.01585561234,	 56,	 116725.37514933254,	 57,	 109660.99689605938,	 54,	 113002.63725464082,	 56,	 112734.97044344532,	 56,	 114115.46344570817,	 56,	 113334.45692545465,	 56,	 111642.08683642701,	 55,	 113139.71959778976,	 56,	 112796.17060355368,	 56,	 113047.7030767153,	 55,	 113160.822778784,	 56,	 111009.38069531908,	 55,	 109623.69567406646,	 54,	 109189.72236193393,	 54,	 
113823.14140989167,	 56,	 112864.93856497665,	 55,	 112693.31174177496,	 55,	 113278.95410456057,	 55,	 114356.53822301916,	 56,	 114580.13563399429,	 56,	 114672.26724971748,	 56,	 117451.19594998698,	 57,	 110793.03163196781,	 54,	 114601.29091960336,	 56,	 114086.55802869578,	 56,	 114246.63908824524,	 56,	 114054.60746412062,	 56,	 112725.87821108496,	 55,	 113188.70250837367,	 56,	 113933.59660383673,	 56,	 113569.28355015517,	 55,	 114599.53422524061,	 56,	 112207.88356411595,	 55,	 110275.57941402869,	 54,	 109653.51704099213,	 54,	 
115606.8976521783,	 56,	 113719.85886562437,	 55,	 113735.62188778316,	 55,	 114988.12490334333,	 55,	 115905.28383938543,	 56,	 115811.9017201858,	 56,	 115409.09579261321,	 56,	 118326.36774588961,	 57,	 111417.35365329841,	 54,	 115445.76799495364,	 56,	 115567.4155623247,	 56,	 115481.4690517563,	 56,	 115395.43006919108,	 56,	 114047.6596877683,	 55,	 114586.9148668273,	 56,	 115431.78830066923,	 56,	 115328.20712274683,	 55,	 115583.85848892004,	 56,	 113015.63201979398,	 55,	 111834.54023992908,	 54,	 110679.0149116092,	 54,	 
115993.59588388108,	 56,	 114027.88175076368,	 55,	 114297.53283784883,	 55,	 115166.70623696399,	 55,	 115985.59408550864,	 56,	 115731.48090258481,	 56,	 116242.04123540934,	 56,	 119065.67429486578,	 57,	 112114.45232951273,	 54,	 115950.5769835962,	 56,	 115523.57355586704,	 56,	 116390.24149164926,	 56,	 116177.26743031996,	 56,	 114370.83014342046,	 55,	 115333.60482476457,	 56,	 115639.38972535532,	 56,	 115194.72262328121,	 55,	 116164.99358712831,	 56,	 113681.45526270995,	 55,	 112421.93178902181,	 54,	 111477.95539169706,	 54,	 
115695.58324017897,	 56,	 113863.00004512384,	 55,	 113518.76846047539,	 55,	 114679.2857045948,	 55,	 115581.54006894001,	 56,	 115208.39453810507,	 56,	 115942.09383361394,	 56,	 118607.01574225219,	 57,	 111714.07570068084,	 54,	 115626.45218324215,	 56,	 114701.80675753817,	 56,	 116150.31461575536,	 56,	 115588.21325815677,	 56,	 113694.04439261947,	 55,	 114535.62084479505,	 56,	 115125.03568266377,	 56,	 115011.06656120076,	 55,	 115332.7782021161,	 56,	 113199.68225689605,	 55,	 111958.02303359944,	 54,	 110708.85354345954,	 54,	 
116859.38517100547,	 56,	 114669.08390715467,	 55,	 114744.48664911569,	 55,	 115275.43135277237,	 55,	 116082.51677386963,	 56,	 116294.44468988205,	 56,	 116985.56245908908,	 56,	 119467.72086182513,	 57,	 112855.10191648708,	 54,	 116782.33942980385,	 56,	 115527.74749510353,	 56,	 116810.56639399653,	 56,	 116455.77280403716,	 56,	 115363.56325930553,	 55,	 115630.09871806762,	 56,	 116236.33863498954,	 56,	 115792.91216153554,	 55,	 116636.33686516855,	 56,	 113758.2367253835,	 55,	 113360.83338821727,	 54,	 111867.07810874516,	 54,	 
116156.89511533157,	 56,	 114236.31337793653,	 55,	 114380.47854197008,	 55,	 115368.12833738963,	 55,	 116067.05705152497,	 56,	 115899.55170808335,	 56,	 116339.41305215484,	 56,	 119301.17859781018,	 57,	 112282.88148704173,	 54,	 116059.60277133304,	 56,	 115630.32595926007,	 56,	 116528.22900780663,	 56,	 116270.30197616438,	 56,	 114548.05320734283,	 55,	 115539.07555689223,	 56,	 115844.79253573706,	 56,	 115416.78773559991,	 55,	 116251.53875808617,	 56,	 113798.52970890013,	 55,	 112539.00271432729,	 54,	 111588.18042635481,	 54,	 
115106.53930361601,	 56,	 113183.09746056449,	 55,	 113356.62871141173,	 55,	 114341.44780743198,	 55,	 115022.2835207013,	 56,	 114863.74981090357,	 56,	 115309.89310538243,	 56,	 118193.61988532703,	 57,	 111251.63463149357,	 54,	 114993.91386146186,	 56,	 114575.23357819597,	 56,	 115495.76168954924,	 56,	 115241.39572439432,	 56,	 113465.78711794966,	 55,	 114463.62951940972,	 56,	 114759.4418045753,	 56,	 114370.92266576599,	 55,	 115219.62675636727,	 56,	 112793.35852195988,	 55,	 111505.76001527198,	 54,	 110588.34377963727,	 54,	 
112339.37994451274,	 56,	 110350.17030215447,	 55,	 111611.4523703324,	 55,	 111705.54503776616,	 55,	 113185.64750580666,	 56,	 112070.7960766257,	 56,	 113059.1295289775,	 56,	 115326.48163614645,	 57,	 109467.94878846881,	 54,	 112691.94763982247,	 56,	 112464.30944760497,	 56,	 112738.81795944738,	 56,	 112843.08410022769,	 56,	 110905.92990415395,	 55,	 112592.45293180854,	 56,	 112726.2161115175,	 56,	 111392.28865528462,	 55,	 112833.12179308057,	 56,	 111071.2038345725,	 55,	 109711.8279706243,	 54,	 108700.17165297222,	 54,	 
113279.6043492181,	 56,	 111069.30494206495,	 55,	 111265.51512069846,	 55,	 112766.80210981233,	 55,	 113431.40671645943,	 56,	 112784.8458193339,	 56,	 113726.09575008153,	 56,	 116399.16898660935,	 57,	 109627.45100881848,	 54,	 113191.19300289973,	 56,	 112817.89665334941,	 56,	 113637.42708736884,	 56,	 113521.72515904029,	 56,	 111532.55199074984,	 55,	 112600.80569426427,	 56,	 112557.38257149447,	 56,	 112598.83897916612,	 55,	 113008.93508574116,	 56,	 110860.7655164824,	 55,	 109926.84850326514,	 54,	 108868.56618851646,	 54,	 
111481.26978103588,	 56,	 109770.73237419131,	 55,	 110388.8532360844,	 55,	 111225.0911025736,	 55,	 112023.62153431277,	 56,	 111716.42061568386,	 56,	 112075.72951255616,	 56,	 115017.68479555321,	 57,	 108004.76022524033,	 54,	 111800.32027222542,	 56,	 111264.82314080378,	 56,	 112185.62012605967,	 56,	 112016.26895402904,	 56,	 110053.52515963266,	 55,	 111389.24066658871,	 56,	 111547.01815721691,	 56,	 110854.36926976731,	 55,	 111668.41258389427,	 56,	 109243.25954933238,	 55,	 108468.88741312527,	 54,	 107313.86621116895,	 54,	 
109273.31112384019,	 56,	 107485.82083754992,	 55,	 107775.47861052759,	 55,	 108652.21415489777,	 55,	 109210.60335644223,	 56,	 109120.46134777534,	 56,	 109616.83744595865,	 56,	 112349.69407931341,	 57,	 105711.9067530626,	 54,	 109280.71930657515,	 56,	 108833.76053865544,	 56,	 109720.55172190271,	 56,	 109559.59567272745,	 56,	 107808.68996397777,	 55,	 108605.81376708763,	 56,	 108969.0705118937,	 56,	 108608.52798952252,	 55,	 109535.16303302436,	 56,	 107070.42999330623,	 55,	 105992.5262658285,	 54,	 105057.76542185376,	 54,	 
108212.3022836213,	 56,	 106489.41642717598,	 55,	 106471.22185750846,	 55,	 107568.41341575576,	 55,	 108149.14229822172,	 56,	 108000.17417062934,	 56,	 108445.87393154645,	 56,	 111237.32389921875,	 57,	 104528.7805500696,	 54,	 108073.23469469998,	 56,	 107618.05525162582,	 56,	 108487.16351458174,	 56,	 108305.84423909168,	 56,	 106746.16790579412,	 55,	 107527.74506595908,	 56,	 107892.36695911907,	 56,	 107616.22959821577,	 55,	 108235.00342522273,	 56,	 106054.24549737724,	 55,	 104744.29136337683,	 54,	 103858.87930320109,	 54,	 
108105.46366695,	 56,	 106235.3923340106,	 55,	 105647.80668226878,	 55,	 106969.10484410841,	 55,	 108246.72300172088,	 56,	 107316.07655205231,	 56,	 107948.40266157012,	 56,	 110567.90070246172,	 57,	 104673.42152382131,	 54,	 107505.21802140135,	 56,	 107593.48516007175,	 56,	 108558.67635883475,	 56,	 107269.02378941559,	 56,	 106358.98175423204,	 55,	 107195.05222592788,	 56,	 107323.48316992786,	 56,	 106901.7085515605,	 55,	 107256.05106033277,	 56,	 105473.77019298913,	 55,	 104679.96831767488,	 54,	 103748.63901797764,	 54,	 
109001.53610415664,	 56,	 106616.17993464923,	 55,	 107248.52233075604,	 55,	 108259.9795673688,	 55,	 108367.08456621727,	 56,	 108759.45220865587,	 56,	 109311.39627374134,	 56,	 110835.35036435322,	 57,	 105163.73507306328,	 54,	 108123.80585225158,	 56,	 107497.34838275495,	 56,	 109550.73952094196,	 56,	 108407.28159667987,	 56,	 107564.62078911831,	 55,	 107651.09921193832,	 56,	 107535.24096602909,	 56,	 107721.78970376095,	 55,	 108086.00596229364,	 56,	 106012.26305292046,	 55,	 105108.62170113713,	 54,	 103680.08135698333,	 54,	 
106346.51033554092,	 56,	 104684.29285072646,	 55,	 104898.00259088972,	 55,	 105720.26679963901,	 55,	 106400.46458781588,	 56,	 106079.73614592486,	 56,	 106508.46760623176,	 56,	 109450.00654079905,	 57,	 102832.69842420031,	 54,	 106270.71112448073,	 56,	 105773.93423844545,	 56,	 106787.77303605861,	 56,	 106444.83092628454,	 56,	 104898.21725726426,	 55,	 105853.27128361433,	 56,	 106116.74261991755,	 56,	 105906.40358319317,	 55,	 106486.49345880667,	 56,	 104267.39424536303,	 55,	 103009.44032730964,	 54,	 102240.8392091796,	 54,	 
107884.53627551835,	 56,	 106111.25141290475,	 55,	 105484.6727491058,	 55,	 106629.11109123711,	 55,	 107364.80878677986,	 56,	 106222.3870225158,	 56,	 107438.56849697394,	 56,	 109347.9992384914,	 57,	 103016.03099845738,	 54,	 107647.74836424053,	 56,	 107451.30022632383,	 56,	 106540.58260630567,	 56,	 107398.53256157221,	 56,	 106629.37133594597,	 55,	 105797.32660268545,	 56,	 105835.708995969,	 56,	 106469.43700153143,	 55,	 107364.23366425445,	 56,	 104221.94948698957,	 55,	 104125.16277401405,	 54,	 101715.63227951388,	 54,	 
105244.89237361912,	 56,	 103235.61629669095,	 55,	 103303.77293974164,	 55,	 105095.38440501937,	 55,	 105032.0435425642,	 56,	 105669.81748249196,	 56,	 105168.07749049489,	 56,	 108672.54950737752,	 57,	 102013.30652136472,	 54,	 105252.10590705664,	 56,	 104910.92954332822,	 56,	 105823.54927375846,	 56,	 104881.97028050863,	 56,	 104146.88847885844,	 55,	 104706.0292838485,	 56,	 104993.7464560167,	 56,	 104356.00862093705,	 55,	 105624.3892287691,	 56,	 103546.84534413609,	 55,	 102251.491861518,	 54,	 101320.9773086369,	 54,	 
105434.47174629288,	 56,	 104055.54237984879,	 55,	 103666.09070472272,	 55,	 105396.30091885645,	 55,	 105397.66201645986,	 56,	 105355.31578310377,	 56,	 105691.08124719883,	 56,	 108010.68179350987,	 57,	 101999.20663320758,	 54,	 105575.8022178268,	 56,	 105087.63640382528,	 56,	 105478.09617370031,	 56,	 105309.13580533168,	 56,	 103763.92602046118,	 55,	 104685.18486043619,	 56,	 104987.44881435693,	 56,	 104555.4565965326,	 55,	 105461.86484751473,	 56,	 103750.57807179731,	 55,	 102160.04544644587,	 54,	 101488.56001947456,	 54,	 
103114.24672974675,	 56,	 102698.0494011071,	 55,	 101778.49994293314,	 55,	 103950.54423833365,	 55,	 103276.04966266354,	 56,	 102736.7572491163,	 56,	 103715.17544094448,	 56,	 105544.61330110567,	 57,	 99858.22401985529,	 54,	 103475.48962757594,	 56,	 103490.02668754394,	 56,	 104710.8268315865,	 56,	 103445.82458424488,	 56,	 102108.32086046161,	 55,	 102036.421108358,	 56,	 102199.06539772397,	 56,	 102841.47257073739,	 56,	 102869.18577893198,	 56,	 102203.08248309145,	 55,	 100351.9733396594,	 54,	 100568.05359924286,	 54,	 
104914.35832194834,	 56,	 103078.0394568097,	 55,	 103407.93578469942,	 55,	 104126.022740915,	 55,	 104952.8015399422,	 56,	 104825.78132781733,	 56,	 104471.68342651568,	 56,	 107125.64552805142,	 57,	 101615.73766304643,	 54,	 104184.618588719,	 56,	 104202.99697961236,	 56,	 105097.96447076634,	 56,	 104965.9760362383,	 56,	 102988.43910019413,	 55,	 104397.23252573962,	 56,	 103900.3019570576,	 56,	 104541.39092206968,	 56,	 105098.65936613211,	 56,	 102516.35886821445,	 55,	 101813.03354013519,	 54,	 100601.61479120782,	 54,	 
105959.35599116435,	 56,	 105129.54244105869,	 55,	 105491.90970361594,	 55,	 106003.3579892208,	 55,	 106496.56704770627,	 56,	 106711.83991985022,	 56,	 106840.7360709158,	 56,	 109953.02100736035,	 57,	 103713.04160206641,	 54,	 107035.8569625339,	 56,	 106232.62806425372,	 56,	 107282.99564906623,	 56,	 106415.88926364318,	 56,	 105917.95432165645,	 55,	 105195.8237012764,	 56,	 106745.61835400258,	 56,	 106494.89851327903,	 56,	 107164.27273248172,	 56,	 104690.00815671269,	 55,	 103148.88618084315,	 54,	 102682.06353944524,	 54,	 
105732.9872644491,	 56,	 103989.86593653954,	 55,	 104150.71304003257,	 55,	 105149.31782690779,	 55,	 105666.52364358288,	 56,	 105479.08603339198,	 56,	 105954.07259152256,	 56,	 108688.66996455105,	 57,	 102242.65054125688,	 54,	 105657.06850654355,	 56,	 105201.80575351896,	 56,	 106153.84550942885,	 56,	 105892.65663499542,	 56,	 104300.47757542017,	 55,	 105131.1662340964,	 56,	 105355.40563514136,	 56,	 105188.42744728275,	 56,	 105843.2293894755,	 56,	 103620.04385085721,	 55,	 102463.46531880503,	 54,	 101549.86862126904,	 54,	 
106975.4713974589,	 56,	 104179.41209159717,	 55,	 105637.65251942156,	 55,	 106571.9131847765,	 55,	 105949.7860133202,	 56,	 106005.87494759381,	 56,	 106721.99605155089,	 56,	 109831.92005869416,	 57,	 102483.99668741105,	 54,	 105829.4844562313,	 56,	 106138.58716407968,	 56,	 106344.4662656388,	 56,	 106739.152577312,	 56,	 105419.16164982691,	 55,	 105944.54488400793,	 56,	 106055.70477727348,	 56,	 105579.91165076446,	 56,	 106833.54332765783,	 56,	 104708.07595246505,	 55,	 103740.70464714263,	 54,	 102657.97383129557,	 54,	 
105945.2545457984,	 56,	 104276.35656628445,	 55,	 104047.11414317253,	 55,	 105152.28777115836,	 55,	 105665.50571768713,	 56,	 105443.01606344455,	 56,	 105877.34585452777,	 56,	 108474.52958763814,	 57,	 102544.69141592148,	 54,	 105680.99503546758,	 56,	 105512.58708480987,	 56,	 106390.82285400495,	 56,	 105762.33207182852,	 56,	 104505.94443208887,	 55,	 105032.85721071501,	 56,	 105685.2719250049,	 56,	 105397.22645761559,	 56,	 106076.92865238975,	 56,	 103763.8642808317,	 55,	 102272.98639184753,	 54,	 101574.83877167745,	 54,	 
106420.08999004606,	 56,	 104139.81196858858,	 55,	 104712.3564657535,	 55,	 105725.74491151245,	 55,	 106141.75880141507,	 56,	 105359.09134365935,	 56,	 106555.96436590816,	 56,	 109477.2689003432,	 57,	 102340.16874565123,	 54,	 105992.25832449565,	 56,	 105284.58281551504,	 56,	 106189.03908223053,	 56,	 106362.59197394284,	 56,	 104820.4756947804,	 55,	 105762.13875991995,	 56,	 105619.74616408718,	 56,	 105813.5655273124,	 56,	 106106.90108926849,	 56,	 103805.76761958195,	 55,	 103104.6797966905,	 54,	 102183.56314437724,	 54,	 
108187.00949951817,	 56,	 107151.14916371623,	 55,	 107162.64055295875,	 55,	 108026.50350673703,	 55,	 108551.81886754841,	 56,	 108311.83582994158,	 56,	 107783.87219132077,	 56,	 110113.88368455536,	 57,	 104492.07982303224,	 54,	 108309.36873271229,	 56,	 106381.532295813,	 56,	 109626.90321188267,	 56,	 107618.07683076998,	 56,	 106313.4108376884,	 55,	 107139.53276786045,	 56,	 107485.64776254122,	 56,	 106259.49658398016,	 56,	 107628.78350175047,	 56,	 105559.66641886099,	 55,	 104706.0692453383,	 54,	 102901.38589992584,	 54,	 
108568.99964110847,	 56,	 107242.29854422457,	 55,	 107525.85443547819,	 55,	 107741.70088215663,	 55,	 108520.2292167626,	 56,	 108686.21372629459,	 56,	 108590.9160793841,	 56,	 111484.76625639295,	 57,	 104719.6807754484,	 54,	 109091.89153001044,	 56,	 107730.26412742172,	 56,	 108890.35972616043,	 56,	 108738.85449571413,	 56,	 107459.07534216503,	 55,	 108593.38135896709,	 56,	 108028.73431122852,	 56,	 108583.45187680652,	 56,	 108486.49199895917,	 56,	 106328.69482706946,	 55,	 105202.9743833752,	 54,	 104900.67167213107,	 54,	 
107047.07003270173,	 56,	 105261.82002617573,	 55,	 105498.03235041717,	 55,	 106430.65500074392,	 55,	 107014.9775056415,	 56,	 106894.68989541316,	 56,	 107200.94126494636,	 56,	 109989.98551266082,	 57,	 103618.64627374835,	 54,	 106897.97490207588,	 56,	 106530.51936523362,	 56,	 107348.42891922631,	 56,	 107288.15327817571,	 56,	 105472.85264085994,	 55,	 106549.95826504611,	 56,	 106565.07519713839,	 56,	 106637.93009577303,	 56,	 107029.64357129476,	 56,	 104897.69285361694,	 55,	 103854.97236554636,	 54,	 102964.65833396732,	 54,	 
106183.68104551821,	 56,	 105344.15050886545,	 55,	 104543.29071813393,	 55,	 106587.22239301083,	 55,	 106282.34573460491,	 56,	 105516.09057237182,	 56,	 107036.59695985545,	 56,	 109202.23535075833,	 57,	 103060.39772164525,	 54,	 105473.84269267893,	 56,	 106576.93328493896,	 56,	 106439.809846315,	 56,	 106087.82579544815,	 56,	 105048.44648565682,	 55,	 105501.89893480603,	 56,	 106529.48690056807,	 56,	 105993.45561875515,	 56,	 106223.04630008465,	 56,	 103883.11714480871,	 55,	 103726.81310794129,	 54,	 101845.08125033426,	 54,	 
107282.78451890429,	 56,	 105863.32014723725,	 55,	 105878.42358369597,	 55,	 107125.97413524173,	 55,	 107547.51157927196,	 56,	 107030.60356348896,	 56,	 107765.35538574147,	 56,	 110253.01102318983,	 57,	 103733.57025322602,	 54,	 106982.812580324,	 56,	 107382.29017991853,	 56,	 107517.2422236695,	 56,	 107587.91507047552,	 56,	 106395.6981059626,	 55,	 106952.95788800703,	 56,	 107053.60025501982,	 56,	 107027.45028398398,	 56,	 107261.11849985784,	 56,	 105704.9286291593,	 55,	 104421.96763034625,	 54,	 103258.09824087466,	 54,	 
105829.5421126119,	 56,	 103897.82670990776,	 55,	 104145.15145288949,	 55,	 105298.16877757039,	 55,	 105769.49303124756,	 56,	 105547.88298268146,	 56,	 105785.84829286709,	 56,	 108603.14427305451,	 57,	 102256.23825223936,	 54,	 105460.91840762137,	 56,	 105298.55057903,	 56,	 105987.90245381113,	 56,	 106028.50787502862,	 56,	 104284.5177351119,	 55,	 105100.80915114489,	 56,	 105577.31279584704,	 56,	 105289.8434347336,	 56,	 105866.06855448881,	 56,	 103766.15671961902,	 55,	 102420.9450831676,	 54,	 101565.03236551357,	 54,	 
